timestamp,emotion_label,s1,s2,s3,s4,s5,s6,s7,s8,muscle_name
1747580917,disgust,38,52,434,496,44,18,38,11,"Depressor anguli oris, Levator labii superioris alaeque nasi"
1747580917,disgust,49,47,577,16,50,28,23,43,Levator labii superioris alaeque nasi
1747580917,disgust,4,17,13,288,24,7,5,60,Depressor anguli oris
1747580917,disgust,47,53,42,223,38,31,54,14,Depressor anguli oris
1747580917,disgust,31,52,518,230,35,56,42,34,"Depressor anguli oris, Levator labii superioris alaeque nasi"
1747580917,disgust,56,42,17,267,41,14,38,18,Depressor anguli oris
1747580917,disgust,46,10,482,270,48,12,53,43,"Depressor anguli oris, Levator labii superioris alaeque nasi"
1747580917,disgust,12,44,470,310,28,12,44,18,"Depressor anguli oris, Levator labii superioris alaeque nasi"
1747580917,disgust,43,9,8,592,52,51,10,19,Depressor anguli oris
1747580917,disgust,39,15,35,500,31,7,10,44,Depressor anguli oris
1747580917,disgust,6,11,380,37,52,28,16,13,Levator labii superioris alaeque nasi
1747580917,disgust,52,9,8,451,8,52,16,42,Depressor anguli oris
1747580917,disgust,12,9,288,305,43,53,6,52,"Levator labii superioris alaeque nasi, Depressor anguli oris"
1747580917,disgust,22,24,268,406,16,9,24,28,"Levator labii superioris alaeque nasi, Depressor anguli oris"
1747580917,disgust,27,12,190,6,28,9,13,40,Levator labii superioris alaeque nasi
1747580917,disgust,49,39,497,34,55,28,29,59,Levator labii superioris alaeque nasi
1747580917,disgust,20,9,425,236,39,52,37,11,"Depressor anguli oris, Levator labii superioris alaeque nasi"
1747580917,disgust,55,33,34,307,15,49,11,13,Depressor anguli oris
1747580917,disgust,15,51,550,38,7,55,45,13,Levator labii superioris alaeque nasi
1747580917,disgust,12,11,50,549,38,57,37,6,Depressor anguli oris
1747580917,disgust,15,16,394,533,9,20,48,53,"Depressor anguli oris, Levator labii superioris alaeque nasi"
1747580917,disgust,32,51,8,583,28,39,46,4,Depressor anguli oris
1747580917,disgust,21,43,586,515,45,44,40,45,"Levator labii superioris alaeque nasi, Depressor anguli oris"
1747580917,disgust,40,28,11,391,24,51,31,21,Depressor anguli oris
1747580917,disgust,17,10,562,385,3,50,17,46,"Depressor anguli oris, Levator labii superioris alaeque nasi"
1747580917,disgust,18,29,17,427,23,57,27,3,Depressor anguli oris
1747580917,disgust,50,52,484,205,19,42,55,48,"Levator labii superioris alaeque nasi, Depressor anguli oris"
1747580917,disgust,23,28,375,270,7,25,30,43,"Levator labii superioris alaeque nasi, Depressor anguli oris"
1747580917,disgust,42,32,12,433,54,43,29,46,Depressor anguli oris
1747580917,disgust,50,10,11,510,31,49,22,20,Depressor anguli oris
1747580917,disgust,29,42,237,14,15,21,49,22,Levator labii superioris alaeque nasi
1747580917,disgust,27,45,284,539,33,24,51,5,"Levator labii superioris alaeque nasi, Depressor anguli oris"
1747580917,disgust,25,14,255,30,8,37,30,26,Levator labii superioris alaeque nasi
1747580917,disgust,8,18,274,266,5,49,22,25,"Levator labii superioris alaeque nasi, Depressor anguli oris"
1747580917,disgust,45,9,46,425,33,21,49,27,Depressor anguli oris
1747580917,disgust,53,45,407,456,11,41,3,37,"Depressor anguli oris, Levator labii superioris alaeque nasi"
1747580917,disgust,49,21,412,5,37,30,49,51,Levator labii superioris alaeque nasi
1747580917,disgust,20,30,208,30,53,55,25,24,Levator labii superioris alaeque nasi
1747580917,disgust,15,7,487,437,37,39,40,52,"Depressor anguli oris, Levator labii superioris alaeque nasi"
1747580917,disgust,39,10,215,621,13,12,47,23,"Levator labii superioris alaeque nasi, Depressor anguli oris"
1747580917,disgust,31,29,420,517,7,46,44,46,"Depressor anguli oris, Levator labii superioris alaeque nasi"
1747580917,disgust,46,9,365,16,43,44,43,36,Levator labii superioris alaeque nasi
1747580917,disgust,38,53,359,272,41,44,54,29,"Depressor anguli oris, Levator labii superioris alaeque nasi"
1747580917,disgust,20,44,375,483,53,30,15,45,"Levator labii superioris alaeque nasi, Depressor anguli oris"
1747580917,disgust,21,50,8,257,27,38,23,22,Depressor anguli oris
1747580917,disgust,30,39,396,555,54,46,9,34,"Levator labii superioris alaeque nasi, Depressor anguli oris"
1747580917,disgust,44,35,245,234,10,37,46,15,"Levator labii superioris alaeque nasi, Depressor anguli oris"
1747580917,disgust,37,44,412,288,19,5,22,27,"Depressor anguli oris, Levator labii superioris alaeque nasi"
1747580917,disgust,15,13,398,51,46,12,48,30,Levator labii superioris alaeque nasi
1747580917,disgust,15,23,34,273,46,51,37,22,Depressor anguli oris
1747580917,disgust,6,31,521,485,6,4,38,9,"Depressor anguli oris, Levator labii superioris alaeque nasi"
1747580917,disgust,27,28,54,361,32,17,55,41,Depressor anguli oris
1747580917,disgust,45,9,322,256,52,54,46,28,"Levator labii superioris alaeque nasi, Depressor anguli oris"
1747580917,disgust,20,9,38,408,20,31,44,11,Depressor anguli oris
1747580917,disgust,33,23,378,547,30,35,47,59,"Levator labii superioris alaeque nasi, Depressor anguli oris"
1747580917,disgust,28,28,28,219,32,37,32,4,Depressor anguli oris
1747580917,disgust,9,55,283,251,27,49,49,40,"Levator labii superioris alaeque nasi, Depressor anguli oris"
1747580917,disgust,11,9,33,264,34,15,36,9,Depressor anguli oris
1747580917,disgust,9,14,408,305,40,38,52,51,"Depressor anguli oris, Levator labii superioris alaeque nasi"
1747580917,disgust,54,49,4,463,27,54,25,42,Depressor anguli oris
1747580917,disgust,53,28,280,328,25,16,39,49,"Levator labii superioris alaeque nasi, Depressor anguli oris"
1747580917,disgust,16,49,256,338,15,53,9,28,"Depressor anguli oris, Levator labii superioris alaeque nasi"
1747580917,disgust,25,40,356,350,39,7,48,21,"Depressor anguli oris, Levator labii superioris alaeque nasi"
1747580917,disgust,40,41,402,551,5,52,47,12,"Depressor anguli oris, Levator labii superioris alaeque nasi"
1747580917,disgust,33,22,472,36,55,21,25,44,Levator labii superioris alaeque nasi
1747580917,disgust,32,24,436,335,52,9,11,30,"Depressor anguli oris, Levator labii superioris alaeque nasi"
1747580917,disgust,42,21,383,599,41,14,56,37,"Depressor anguli oris, Levator labii superioris alaeque nasi"
1747580917,disgust,17,15,301,8,55,38,19,40,Levator labii superioris alaeque nasi
1747580917,disgust,40,38,607,552,53,25,37,26,"Depressor anguli oris, Levator labii superioris alaeque nasi"
1747580917,disgust,11,31,27,615,41,53,47,20,Depressor anguli oris
1747580917,disgust,16,41,314,469,8,11,20,17,"Depressor anguli oris, Levator labii superioris alaeque nasi"
1747580917,disgust,55,23,426,327,53,35,8,22,"Depressor anguli oris, Levator labii superioris alaeque nasi"
1747580917,disgust,15,45,19,216,12,31,39,25,Depressor anguli oris
1747580917,disgust,3,12,333,24,9,12,7,38,Levator labii superioris alaeque nasi
1747580917,disgust,17,11,353,626,30,19,57,5,"Levator labii superioris alaeque nasi, Depressor anguli oris"
1747580917,disgust,52,51,550,307,28,37,4,12,"Depressor anguli oris, Levator labii superioris alaeque nasi"
1747580917,disgust,10,57,553,237,27,16,12,46,"Levator labii superioris alaeque nasi, Depressor anguli oris"
1747580917,disgust,25,35,606,273,30,35,14,6,"Depressor anguli oris, Levator labii superioris alaeque nasi"
1747580917,disgust,13,35,45,278,38,20,41,36,Depressor anguli oris
1747580917,disgust,49,29,568,517,40,50,7,6,"Depressor anguli oris, Levator labii superioris alaeque nasi"
1747580917,disgust,12,21,381,495,36,17,32,51,"Levator labii superioris alaeque nasi, Depressor anguli oris"
1747580917,disgust,23,55,16,583,39,10,41,44,Depressor anguli oris
1747580917,disgust,14,48,582,487,7,50,18,54,"Depressor anguli oris, Levator labii superioris alaeque nasi"
1747580917,disgust,59,21,505,42,28,32,10,26,Levator labii superioris alaeque nasi
1747580917,disgust,47,28,605,206,6,28,45,12,"Depressor anguli oris, Levator labii superioris alaeque nasi"
1747580917,disgust,7,55,262,588,11,34,25,40,"Levator labii superioris alaeque nasi, Depressor anguli oris"
1747580917,disgust,8,24,393,340,27,32,44,23,"Levator labii superioris alaeque nasi, Depressor anguli oris"
1747580917,disgust,29,12,605,477,11,5,52,28,"Depressor anguli oris, Levator labii superioris alaeque nasi"
1747580917,disgust,47,1,41,321,46,19,23,49,Depressor anguli oris
1747580917,disgust,48,46,225,339,20,11,45,39,"Depressor anguli oris, Levator labii superioris alaeque nasi"
1747580917,disgust,18,23,616,21,48,49,6,54,Levator labii superioris alaeque nasi
1747580917,disgust,11,29,56,464,8,11,41,17,Depressor anguli oris
1747580917,disgust,20,48,523,180,9,20,45,48,"Depressor anguli oris, Levator labii superioris alaeque nasi"
1747580917,disgust,29,11,395,211,7,45,42,21,"Levator labii superioris alaeque nasi, Depressor anguli oris"
1747580917,disgust,46,50,522,246,26,39,27,48,"Levator labii superioris alaeque nasi, Depressor anguli oris"
1747580917,disgust,3,20,503,40,44,37,31,34,Levator labii superioris alaeque nasi
1747580917,disgust,22,54,605,307,42,9,6,38,"Levator labii superioris alaeque nasi, Depressor anguli oris"
1747580917,disgust,49,25,16,299,6,29,21,15,Depressor anguli oris
1747580917,disgust,13,40,15,588,46,28,47,52,Depressor anguli oris
1747580917,disgust,56,47,298,326,54,29,32,35,"Levator labii superioris alaeque nasi, Depressor anguli oris"
1747580917,disgust,29,41,43,296,11,10,39,18,Depressor anguli oris
1747580917,disgust,43,15,207,237,52,23,48,47,"Levator labii superioris alaeque nasi, Depressor anguli oris"
1747580917,disgust,11,12,216,38,11,20,18,15,Levator labii superioris alaeque nasi
1747580917,disgust,49,38,445,14,22,38,31,38,Levator labii superioris alaeque nasi
1747580917,disgust,50,33,472,271,26,38,14,10,"Depressor anguli oris, Levator labii superioris alaeque nasi"
1747580917,disgust,38,36,52,553,52,10,36,36,Depressor anguli oris
1747580917,disgust,13,31,8,484,58,43,48,18,Depressor anguli oris
1747580917,disgust,46,41,9,311,11,25,56,53,Depressor anguli oris
1747580917,disgust,36,32,51,587,39,18,39,8,Depressor anguli oris
1747580917,disgust,37,12,29,561,36,11,7,19,Depressor anguli oris
1747580917,disgust,48,22,296,269,56,14,48,22,"Depressor anguli oris, Levator labii superioris alaeque nasi"
1747580917,disgust,27,36,432,348,19,24,36,30,"Depressor anguli oris, Levator labii superioris alaeque nasi"
1747580917,disgust,17,12,550,44,40,53,50,15,Levator labii superioris alaeque nasi
1747580917,disgust,9,31,266,553,34,22,58,35,"Levator labii superioris alaeque nasi, Depressor anguli oris"
1747580917,disgust,15,29,272,390,47,51,11,25,"Depressor anguli oris, Levator labii superioris alaeque nasi"
1747580917,disgust,39,31,53,574,45,38,41,27,Depressor anguli oris
1747580917,disgust,41,37,527,278,21,41,24,47,"Levator labii superioris alaeque nasi, Depressor anguli oris"
1747580917,disgust,55,21,411,53,53,13,15,38,Levator labii superioris alaeque nasi
1747580917,disgust,31,23,520,8,40,30,21,36,Levator labii superioris alaeque nasi
1747580917,disgust,45,40,46,227,51,56,53,53,Depressor anguli oris
1747580917,disgust,17,43,225,24,8,27,14,24,Levator labii superioris alaeque nasi
1747580917,disgust,18,42,11,422,6,52,57,38,Depressor anguli oris
1747580917,disgust,50,8,28,248,39,7,47,49,Depressor anguli oris
1747580917,disgust,47,17,2,621,33,47,23,40,Depressor anguli oris
1747580917,disgust,27,39,201,55,34,33,42,49,Levator labii superioris alaeque nasi
1747580917,disgust,18,7,397,545,32,52,23,26,"Levator labii superioris alaeque nasi, Depressor anguli oris"
1747580917,disgust,7,17,501,24,36,55,53,42,Levator labii superioris alaeque nasi
1747580917,disgust,56,35,245,449,26,15,45,41,"Levator labii superioris alaeque nasi, Depressor anguli oris"
1747580917,disgust,32,9,398,23,44,46,17,53,Levator labii superioris alaeque nasi
1747580917,disgust,33,40,420,556,47,51,0,23,"Levator labii superioris alaeque nasi, Depressor anguli oris"
1747580917,disgust,23,50,476,253,44,40,31,29,"Depressor anguli oris, Levator labii superioris alaeque nasi"
1747580917,disgust,52,44,372,18,45,40,36,20,Levator labii superioris alaeque nasi
1747580917,disgust,42,12,319,456,25,41,40,8,"Depressor anguli oris, Levator labii superioris alaeque nasi"
1747580917,disgust,17,52,326,30,35,43,16,38,Levator labii superioris alaeque nasi
1747580917,disgust,18,23,605,492,1,7,21,7,"Levator labii superioris alaeque nasi, Depressor anguli oris"
1747580917,disgust,22,5,293,282,32,43,5,34,"Depressor anguli oris, Levator labii superioris alaeque nasi"
1747580917,disgust,55,5,338,53,39,46,40,13,Levator labii superioris alaeque nasi
1747580917,disgust,18,53,410,13,35,0,44,26,Levator labii superioris alaeque nasi
1747580917,disgust,6,31,359,550,10,53,51,28,"Depressor anguli oris, Levator labii superioris alaeque nasi"
1747580917,disgust,47,31,43,200,10,55,8,21,Depressor anguli oris
1747580917,disgust,37,58,358,263,6,18,7,21,"Depressor anguli oris, Levator labii superioris alaeque nasi"
1747580917,disgust,22,12,12,623,15,57,33,22,Depressor anguli oris
1747580917,disgust,7,28,24,480,20,4,51,40,Depressor anguli oris
1747580917,disgust,26,54,292,450,22,9,46,24,"Depressor anguli oris, Levator labii superioris alaeque nasi"
1747580917,disgust,44,32,29,253,43,54,53,47,Depressor anguli oris
1747580917,disgust,40,19,483,445,5,16,7,14,"Depressor anguli oris, Levator labii superioris alaeque nasi"
1747580917,disgust,18,29,202,218,5,17,55,49,"Depressor anguli oris, Levator labii superioris alaeque nasi"
1747580917,disgust,8,44,47,255,6,54,35,32,Depressor anguli oris
1747580917,disgust,30,47,202,275,24,35,43,43,"Levator labii superioris alaeque nasi, Depressor anguli oris"
1747580917,disgust,24,10,207,508,7,29,16,42,"Levator labii superioris alaeque nasi, Depressor anguli oris"
1747580917,disgust,8,19,460,606,7,48,45,34,"Levator labii superioris alaeque nasi, Depressor anguli oris"
1747580917,disgust,50,4,325,10,51,24,50,38,Levator labii superioris alaeque nasi
1747580917,disgust,9,7,413,22,11,52,41,31,Levator labii superioris alaeque nasi
1747580917,disgust,36,7,563,497,45,58,13,56,"Levator labii superioris alaeque nasi, Depressor anguli oris"
1747580917,disgust,37,22,30,461,47,9,9,31,Depressor anguli oris
1747580917,disgust,50,47,539,384,20,16,25,29,"Levator labii superioris alaeque nasi, Depressor anguli oris"
1747580917,disgust,50,39,472,441,14,53,38,20,"Depressor anguli oris, Levator labii superioris alaeque nasi"
1747580917,disgust,2,26,411,41,52,43,9,21,Levator labii superioris alaeque nasi
1747580917,disgust,31,10,285,371,39,26,33,42,"Levator labii superioris alaeque nasi, Depressor anguli oris"
1747580917,disgust,20,26,482,549,50,24,6,53,"Levator labii superioris alaeque nasi, Depressor anguli oris"
1747580917,disgust,36,33,231,13,9,40,13,13,Levator labii superioris alaeque nasi
1747580917,disgust,16,4,568,559,48,27,13,29,"Depressor anguli oris, Levator labii superioris alaeque nasi"
1747580917,disgust,14,18,625,443,29,18,53,18,"Levator labii superioris alaeque nasi, Depressor anguli oris"
1747580917,disgust,10,43,578,22,48,39,32,46,Levator labii superioris alaeque nasi
1747580917,disgust,49,30,7,333,51,19,29,19,Depressor anguli oris
1747580917,disgust,40,16,519,225,44,50,52,16,"Depressor anguli oris, Levator labii superioris alaeque nasi"
1747580917,disgust,12,53,30,383,7,51,40,7,Depressor anguli oris
1747580917,disgust,12,49,598,8,14,12,37,38,Levator labii superioris alaeque nasi
1747580917,disgust,6,41,23,214,11,48,9,28,Depressor anguli oris
1747580917,disgust,10,40,523,382,43,31,43,20,"Levator labii superioris alaeque nasi, Depressor anguli oris"
1747580917,disgust,32,32,52,193,21,29,26,55,Depressor anguli oris
1747580917,disgust,36,32,330,331,51,18,50,42,"Depressor anguli oris, Levator labii superioris alaeque nasi"
1747580917,disgust,31,6,447,34,52,54,55,16,Levator labii superioris alaeque nasi
1747580917,disgust,5,28,626,28,52,37,58,11,Levator labii superioris alaeque nasi
1747580917,disgust,7,22,19,238,6,31,2,31,Depressor anguli oris
1747580917,disgust,43,44,7,273,20,13,27,6,Depressor anguli oris
1747580917,disgust,29,12,191,241,10,15,28,37,"Levator labii superioris alaeque nasi, Depressor anguli oris"
1747580917,disgust,37,38,285,461,34,13,22,44,"Depressor anguli oris, Levator labii superioris alaeque nasi"
1747580917,disgust,15,22,386,516,39,16,10,9,"Levator labii superioris alaeque nasi, Depressor anguli oris"
1747580917,disgust,24,26,295,288,49,21,44,30,"Depressor anguli oris, Levator labii superioris alaeque nasi"
1747580917,disgust,10,37,393,445,54,32,40,11,"Levator labii superioris alaeque nasi, Depressor anguli oris"
1747580917,disgust,42,33,559,274,26,25,26,24,"Levator labii superioris alaeque nasi, Depressor anguli oris"
1747580917,disgust,31,48,46,209,3,47,15,44,Depressor anguli oris
1747580917,disgust,25,18,306,42,52,42,42,34,Levator labii superioris alaeque nasi
1747580917,disgust,29,7,214,406,45,42,46,39,"Levator labii superioris alaeque nasi, Depressor anguli oris"
1747580917,disgust,32,42,585,495,31,15,8,24,"Levator labii superioris alaeque nasi, Depressor anguli oris"
1747580917,disgust,15,46,37,230,34,28,29,49,Depressor anguli oris
1747580917,disgust,28,43,51,306,42,47,15,7,Depressor anguli oris
1747580917,disgust,21,38,198,530,7,59,34,46,"Levator labii superioris alaeque nasi, Depressor anguli oris"
1747580917,disgust,48,45,465,256,42,26,39,45,"Depressor anguli oris, Levator labii superioris alaeque nasi"
1747580917,disgust,47,26,258,4,49,42,55,55,Levator labii superioris alaeque nasi
1747580917,disgust,21,8,270,464,52,19,51,53,"Levator labii superioris alaeque nasi, Depressor anguli oris"
1747580917,disgust,45,49,425,599,30,41,22,27,"Depressor anguli oris, Levator labii superioris alaeque nasi"
1747580917,disgust,31,52,226,16,12,31,19,36,Levator labii superioris alaeque nasi
1747580917,disgust,53,22,35,538,15,47,35,30,Depressor anguli oris
1747580917,disgust,27,44,568,36,13,35,24,43,Levator labii superioris alaeque nasi
1747580917,disgust,32,29,621,607,15,50,40,47,"Levator labii superioris alaeque nasi, Depressor anguli oris"
1747580917,disgust,27,19,6,462,44,6,42,30,Depressor anguli oris
1747580917,disgust,24,55,216,45,29,17,19,36,Levator labii superioris alaeque nasi
1747580917,disgust,24,36,597,24,38,23,22,4,Levator labii superioris alaeque nasi
1747580917,disgust,52,47,13,423,38,58,48,42,Depressor anguli oris
1747580917,disgust,7,7,316,518,10,8,41,34,"Depressor anguli oris, Levator labii superioris alaeque nasi"
1747580917,disgust,38,0,258,571,13,49,42,19,"Levator labii superioris alaeque nasi, Depressor anguli oris"
